K,rho,r_50,r_75,r_95
5,0.64,2.31109000813221,2.78793874005652,3.58297235717739
5,0.65,2.25397513136319,2.71938371599783,3.49486347143312
5,0.66,2.19771714900437,2.65031759628393,3.40610080405049
5,0.67,2.13974835167074,2.58074071165285,3.3166845232943
5,0.68,2.08137137656442,2.51065338651649,3.22661479027702
5,0.69,2.02258663431164,2.44005593909172,3.13589175910914
5,0.7,1.96451492652891,2.3702419760893,3.04298313371473
5,0.71,1.90379546113091,2.2973319200329,2.95100321058665
5,0.72,1.84483687881693,2.22520595499105,2.85980431582234
5,0.73,1.78438830925864,2.15373858807078,2.76646949815769
5,0.74,1.72353388747344,2.08055298489278,2.67248205285355
5,0.75,1.66227399035138,2.00685895596602,2.5791273308817
5,0.76,1.60150917224571,1.93265677986999,2.48378504776977
5,0.77,1.53940246776997,1.85894565279988,2.38660507136017
5,0.78,1.4768913376677,1.78368551438883,2.2922787560342
5,0.79,1.41397613855963,1.70791794506043,2.19492916374428
5,0.8,1.35065722214961,1.63164320326215,2.09796232677996
5,0.81,1.28765012823696,1.5548615425734,1.99925768011165
5,0.82,1.22348758541121,1.47835914667676,1.90083482923335
5,0.83,1.15892230399238,1.40052145182321,1.80077491631484
5,0.84,1.09455826478086,1.32217748374572,1.70089525590537
5,0.85,1.02915111394303,1.24398459325951,1.60026144716836
5,0.86,0.963342164135194,1.16458556572894,1.49814252562634
5,0.87,0.897623308902124,1.08525169346999,1.39537129273814
5,0.88,0.830974173516693,1.00479815269912,1.29194779517106
5,0.89,0.764757598566793,0.923839301157098,1.18729620475761
5,0.9,0.697231654069665,0.842375353416025,1.08262004363629
5,0.91,0.629646931189481,0.760803371577636,0.977764111023017
5,0.92,0.561586717665357,0.678639327172454,0.871731928628958
5,0.93,0.49278488334667,0.595573632943835,0.765784314108628
5,0.94,0.423583476609344,0.512003493148854,0.658343437554937
5,0.95,0.35417317700582,0.428150581275669,0.550250253660693
5,0.96,0.284287969261953,0.343528004099215,0.44150477432229
5,0.97,0.21369906675831,0.258534660745333,0.33226566287025
5,0.98,0.142940475959388,0.172860050052142,0.222268770876489
5,0.99,0.0717456403044326,0.0867262655810983,0.111513687753576
6,0,4.5513447493973,5.5052109816747,7.10500894189458
6,0.01,4.52271369864824,5.46752615748774,7.05608046029642
6,0.02,4.49078884194225,5.42945537853364,7.00274916052612
6,0.03,4.46144867320643,5.3910002789413,6.9528868151454
6,0.04,4.42887563759239,5.35216245626777,6.90254193625493
6,0.05,4.39883177944045,5.31294347265126,6.8479115514433
6,0.06,4.36561601813276,5.27334485591676,6.79287739325185
6,0.07,4.33487365207587,5.23336810063643,6.74116941173999
6,0.08,4.30102037113035,5.18987731417897,6.68529489559421
6,0.09,4.26958444658909,5.14918130546625,6.6290220691658
6,0.1,4.23778917664985,5.10811150221202,6.57235269679502
6,0.11,4.20297386763206,5.06970847750843,6.51528850682792
6,0.12,4.17049202038336,5.02786235323361,6.46136789710199
6,0.13,4.13765414472034,4.98564641377545,6.40697964270042
6,0.14,4.10446128493911,4.94306194727947,6.35212517839533
6,0.15,4.06836928355125,4.90011021574209,6.29338192302485
6,0.16,4.03449844727453,4.85679245575233,6.23425184003392
6,0.17,4.00027567021133,4.81310987920581,6.17808265522849
6,0.18,3.96570191164618,4.76906367399242,6.12476233085097
6,0.19,3.92835010389235,4.72743153269081,6.06436376871171
6,0.2,3.89310626988178,4.68262835513796,6.01005015601512
6,0.21,3.85751425363204,4.63746493362618,5.94881270926694
6,0.22,3.8215749384917,4.59462030156311,5.89351050565719
6,0.23,3.78528919026973,4.54870634645221,5.83143935592081
6,0.24,3.74637673406291,4.50243534257296,5.77207230442962
6,0.25,3.71168177290003,4.45838722802413,5.71529562535086
6,0.26,3.67213916391909,4.4113717713082,5.65498720358947
6,0.27,3.63669859452099,4.36651526631564,5.59422892469116
6,0.28,3.59652916458776,4.31875919617676,5.53594977332218
6,0.29,3.55821145512009,4.27065100851756,5.47136714992044
6,0.3,3.51744882441267,4.22460488594719,5.40926578249444
6,0.31,3.4784796922226,4.1757616300445,5.34953055343346
6,0.32,3.43917126088194,4.12656901482456,5.28650015477057
6,0.33,3.39952424277324,4.07934103182202,5.22302610901511
6,0.34,3.3595393370966,4.0294186030491,5.16180529737653
6,0.35,3.31726146882079,3.98139585395946,5.0974078312414
6,0.36,3.27663239034396,3.93296040642362,5.03256955301029
6,0.37,3.23566747250623,3.88193250734838,4.96729139670707
6,0.38,3.19436736431581,3.83056031695431,4.90411441735138
6,0.39,3.15273270310935,3.78095718467382,4.83791992017426
6,0.4,3.11076411482472,3.73094420548896,4.77375044482953
6,0.41,3.06668502782833,3.67847587074112,4.70664289896695
6,0.42,3.02408011191975,3.62767842152334,4.64148386344853
6,0.43,2.98114310420897,3.57449435217068,4.57346645097178
6,0.44,2.9378745870827,3.52291517036173,4.50501509853709
6,0.45,2.89427513278027,3.46901822650736,4.43839648520558
6,0.46,2.85034530362041,3.41665996017213,4.36903991001866
6,0.47,2.80608565222156,3.36389636278184,4.29925175581199
6,0.48,2.76149672171559,3.30891812265602,4.23117984114104
6,0.49,2.71657904595538,3.25537920751321,4.16259864942167
6,0.5,2.67133314971642,3.20143672644346,4.09144031807156
6,0.51,2.62575954889258,3.14538303065264,4.01985334835831
6,0.52,2.57985875068646,3.09066882181443,3.94982658952739
6,0.53,2.53363125379419,3.03391275775777,3.8792928391903
6,0.54,2.4856887112178,2.97842915153592,3.80634373459923
6,0.55,2.4388392221712,2.92254475524336,3.73483725418301
6,0.56,2.39166449819086,2.86472241874979,3.66099667013336
6,0.57,2.34416500525015,2.80807194455401,3.58851972199845
6,0.58,2.29634120167127,2.75102223407372,3.51553838048236
6,0.59,2.24819353828152,2.69213879116575,3.44034493053781
6,0.6,2.19972245856528,2.63432617395941,3.36639630341666
6,0.61,2.15092839881198,2.57611580418258,3.29194472011027
6,0.62,2.10181178826016,2.51750814558024,3.21540359408252
6,0.63,2.05349183348192,2.45850365498457,3.1399877539398
6,0.64,2.002612597298,2.39910278245745,3.06407032209421
6,0.65,1.95253084135376,2.33930597142914,2.98765171157102
6,0.66,1.9021281838057,2.27911365883342,2.91073232818623
6,0.67,1.8514050206691,2.2196869943529,2.83192857610513
6,0.68,1.80133000369509,2.15754424497787,2.7540495728991
6,0.69,1.74993685191396,2.09725967327711,2.6769734939759
6,0.7,1.69822433435509,2.03545501419413,2.59805493823809
6,0.71,1.64619282307178,1.97325690028194,2.5186375356455
6,0.72,1.59384268431242,1.91066573246159,2.43872165174611
6,0.73,1.54117427862874,1.84768190600619,2.35830764584086
6,0.74,1.48818796098156,1.78430581065061,2.27739587110728
6,0.75,1.43488408084379,1.72142170202042,2.19704295623353
6,0.76,1.38126298230106,1.65722735307338,2.11408039796906
6,0.77,1.32732500414976,1.59264182914569,2.0316773763729
6,0.78,1.27307047999286,1.52688634700537,1.94970989544892
6,0.79,1.21913621515278,1.46155456667858,1.86627277553596
6,0.8,1.16421932208827,1.39583274536919,1.78233980891128
6,0.81,1.10898684641677,1.33039528720245,1.69791130936634
6,0.82,1.05343910222122,1.26385932299939,1.61375297269391
6,0.83,0.997576398833515,1.19693432373531,1.52829242325305
6,0.84,0.941399040917584,1.12962062951406,1.44301890442503
6,0.85,0.88490732855044,1.06191857594146,1.35652718976608
6,0.86,0.828526302672789,0.993828494207025,1.27013900463609
6,0.87,0.771376448325406,0.925350711163926,1.18261697313363
6,0.88,0.713913108144344,0.856485549406983,1.09460124519644
6,0.89,0.656470514622002,0.787625451854352,1.00609209604451
6,0.9,0.598350703144444,0.717951028528699,0.917946965188285
6,0.91,0.540191630649693,0.647890130243774,0.827980596739596
6,0.92,0.481416415751406,0.577443063561807,0.738293681686401
6,0.93,0.422329081035573,0.506610131148066,0.648029051869646
6,0.94,0.363112263674933,0.435606176688658,0.556928491019445
6,0.95,0.303371084156823,0.363966742265707,0.465766633953723
6,0.96,0.243440210801215,0.292085527382221,0.373596293819246
6,0.97,0.183046183744476,0.219640590619229,0.281193282658852
6,0.98,0.122463057899146,0.14688289272798,0.188039974300015
6,0.99,0.0613867104249506,0.0736334272741166,0.0942656055378992
7,0,4.15200448224711,4.99104997829665,6.41009839469512
7,0.01,4.12158146177586,4.95483429356363,6.36328486882028
7,0.02,4.09344440113314,4.91831065989349,6.31268091162627
7,0.03,4.06249975679374,4.8814805748844,6.2617589702739
7,0.04,4.03379056706395,4.84434550122207,6.21385541273311
7,0.05,4.00478413801102,4.80690686775721,6.16556986749314
7,0.06,3.97305261307447,4.76916607053913,6.1169039757607
7,0.07,3.94107915948222,4.73112447380714,6.06785934360062
7,0.08,3.91123969247636,4.69278341094235,6.01523631395684
7,0.09,3.87875857373376,4.6541441853815,5.96547232694455
7,0.1,3.84836050676711,4.61786471680334,5.91220102021109
7,0.11,3.81767168536532,4.57860347615931,5.8617238740689
7,0.12,3.78442333136914,4.5390477950399,5.80781049037935
7,0.13,3.75318194851792,4.49919886627762,5.75662612742259
7,0.14,3.72165270930262,4.4590578568116,5.70207661533159
7,0.15,3.68764588760112,4.41611684908814,5.65019073893251
7,0.16,3.65556970322608,4.37790413836566,5.5979393231705
7,0.17,3.62107081606669,4.33689364016579,5.54242889749273
7,0.18,3.58845121507986,4.29559548413752,5.48662403742249
7,0.19,3.55554815615725,4.2540107180697,5.4333513544373
7,0.2,3.52236245592456,4.21214036781256,5.3797182789759
7,0.21,3.48686255154373,4.17231788111756,5.32296844717653
7,0.22,3.45314000370461,4.12984971002402,5.26865209117153
7,0.23,3.41913716152013,4.08709889671934,5.21397893112845
7,0.24,3.384854770538,4.04406638549729,5.15895010662825
7,0.25,3.35029355982072,4.00075310139976,5.10356673633918
7,0.26,3.31355312773878,3.95715995070151,5.05041758657646
7,0.27,3.27846246589749,3.91544314138323,4.99174073174105
7,0.28,3.24309507851335,3.87126319825687,4.9327816238025
7,0.29,3.20745163210549,3.82890275313106,4.87602499987279
7,0.3,3.16973679979343,3.78413939420944,4.82136945440036
7,0.31,3.13356923422266,3.74113855592511,4.76388119639838
7,0.32,3.09538450136818,3.69780423399895,4.70604568106957
7,0.33,3.05869529759384,3.65215692119033,4.64551630445768
7,0.34,3.02173315265937,3.60623635611852,4.58933673954839
7,0.35,2.98449864973843,3.56004329759454,4.5304652027274
7,0.36,2.94535429727551,3.51357848968333,4.47349551965137
7,0.37,2.90760279948621,3.46870377731709,4.4116926009532
7,0.38,2.8695806148531,3.4216678575924,4.35179333139908
7,0.39,2.83128827734041,3.3761646136719,4.29369528490143
7,0.4,2.79119305780708,3.32856037592819,4.2330807712065
7,0.41,2.75238796142986,3.28243129451044,4.17420085011072
7,0.42,2.71331424004037,3.2342614318943,4.11287435778358
7,0.43,2.67397238263665,3.18582464607296,4.05121036504365
7,0.44,2.63436286770678,3.1371215758912,3.99118030853412
7,0.45,2.59448616345371,3.0897776758442,3.92880907452271
7,0.46,2.55434272801332,3.04051408974747,3.86990723050861
7,0.47,2.5125822132747,2.99098606744782,3.80679704471597
7,0.48,2.47193257592057,2.94273022613646,3.74518692583263
7,0.49,2.4310175138467,2.89264528085436,3.68137537240675
7,0.5,2.38856502728038,2.84377465400781,3.61899634308885
7,0.51,2.34714624796257,2.79458285973619,3.5544862561298
7,0.52,2.30546326420533,2.74507042807192,3.48964537752213
7,0.53,2.26232225878092,2.69523788046729,3.42613509312494
7,0.54,2.22013787087274,2.64372571678132,3.36222610681963
7,0.55,2.17769041770322,2.59328376072001,3.29791899818705
7,0.56,2.13498026610384,2.54122234854654,3.2316569294765
7,0.57,2.09200777488037,2.49017302655014,3.16658979568702
7,0.58,2.04877329496808,2.43880610582437,3.1011262713191
7,0.59,2.00423830302705,2.38712205925298,3.03381366375192
7,0.6,1.96050661033953,2.33512135231696,2.967593623638
7,0.61,1.91651392091752,2.2816507803173,2.90097884867212
7,0.62,1.87226055526041,2.2290474999073,2.83262112082175
7,0.63,1.82774682671742,2.17612892707957,2.76525318928078
7,0.64,1.78206319248769,2.12183046139368,2.69749210721689
7,0.65,1.73793949940992,2.06831201791654,2.63058271327781
7,0.66,1.69178792712897,2.01447958643959,2.56079247939357
7,0.67,1.64626135759049,1.95935722348365,2.49185490993863
7,0.68,1.60047587113672,1.90492749768472,2.42138696735787
7,0.69,1.55365036504145,1.85018502840365,2.35170247262114
7,0.7,1.50737340432294,1.79513021372535,2.28162775727251
7,0.71,1.46083830682409,1.73976344578534,2.21116327918263
7,0.72,1.41404532633172,1.68408511088149,2.1403094899157
7,0.73,1.36699471067143,1.62729636605864,2.07003060596849
7,0.74,1.31903320424494,1.5710255279993,1.99650749654779
7,0.75,1.27149347342373,1.51444425845546,1.92541667863168
7,0.76,1.22429944366117,1.45755292113724,1.85215228250093
7,0.77,1.1756433935142,1.40035187443923,1.77857163805698
7,0.78,1.1273334881783,1.34284147153679,1.7062486452851
7,0.79,1.07876729273356,1.28502206048007,1.63271720438716
7,0.8,1.02994501565614,1.22689398428577,1.56023269710366
7,0.81,0.980866860220715,1.16845758102674,1.48517792147898
7,0.82,0.931533024585353,1.10971318391945,1.41045455229238
7,0.83,0.881943701874534,1.0511649595084,1.33534645564895
7,0.84,0.832099080260235,0.991775968511509,1.26042840458038
7,0.85,0.781999343041212,0.932079947365988,1.18451637381724
7,0.86,0.731644668720502,0.872077210970178,1.10822071736813
7,0.87,0.681035231081197,0.811768069771312,1.03154180548642
7,0.88,0.629871888541548,0.7511528298416,0.954911802464977
7,0.89,0.579052737822415,0.690558138095246,0.877431684366533
7,0.9,0.527929289624122,0.629005256647895,0.799929665526152
7,0.91,0.476053161906149,0.567473514314184,0.721649610292785
7,0.92,0.42437155813565,0.50563685525074,0.64298801055964
7,0.93,0.372211935922479,0.443495564737368,0.564197879470663
7,0.94,0.319798668220145,0.381228005230698,0.484738227013772
7,0.95,0.267007604103703,0.318448622927378,0.404898013659273
7,0.96,0.214112373475243,0.255484225313105,0.324822210318491
7,0.97,0.161038360546477,0.192067814467479,0.244402928991027
7,0.98,0.107611858946743,0.128348131903093,0.163314542101651
7,0.99,0.05390756600235,0.0643551563456483,0.0818830412086265
8,0,3.84377003959511,4.60366695080739,5.8568217414305
8,0.01,3.81650983023491,4.56591109458354,5.8118187810367
8,0.02,3.78900379496006,4.53308137867578,5.76650711690902
8,0.03,3.75903744572439,4.49488946201915,5.72088837942262
8,0.04,3.73325852644484,4.46151822857365,5.67496416205136
8,0.05,3.70285378356839,4.42537328425759,5.6287360225112
8,0.06,3.67225632532036,4.38898774757912,5.58220548385678
8,0.07,3.64358469313889,4.35236282005308,5.53537403553356
8,0.08,3.6146732584628,4.31549967320695,5.48541830682548
8,0.09,3.5834532070271,4.27839944944682,5.43801988289165
8,0.1,3.55408881281603,4.24106326288921,5.39032484439599
8,0.11,3.52448726591437,4.20349220016081,5.34233455542057
8,0.12,3.49265240621593,4.16568732116733,5.29405035111552
8,0.13,3.46260294261097,4.12764965983309,5.24547353852629
8,0.14,3.43231876108164,4.09161596489104,5.19396475043377
8,0.15,3.39987620557335,4.05088000017629,5.14483713067435
8,0.16,3.36914873089009,4.01214994606886,5.09284210560599
8,0.17,3.33818877497927,3.97534582967676,5.04316863733108
8,0.18,3.30514501566515,3.93613195391057,4.99069224859748
8,0.19,3.2737460031904,3.89669100249511,4.94047768558108
8,0.2,3.24031297734936,3.85702384661632,4.88997897781755
8,0.21,3.2084775181735,3.81713133648314,4.83919723220162
8,0.22,3.17641290022684,3.77701430185756,4.78813353373977
8,0.23,3.14238820561546,3.73667355256598,4.73678894612009
8,0.24,3.10989079408153,3.69807710441405,4.6851645122622
8,0.25,3.07548265090969,3.65726440480387,4.63326125484851
8,0.26,3.04255468800548,3.6162303200519,4.58108017683698
8,0.27,3.00940043873263,3.57497558557394,4.52862226195677
8,0.28,2.97602043648708,3.53536150631872,4.47588847518704
8,0.29,2.9408270819501,3.49364078781535,4.42287976321997
8,0.3,2.90702066540384,3.45170153866049,4.3695970549083
8,0.31,2.87298998449981,3.41132533640151,4.31604126169829
8,0.32,2.83721872636209,3.36892423519938,4.26221327804858
8,0.33,2.80276439879468,3.32803466227596,4.2081139818355
8,0.34,2.76808716532633,3.28517431891879,4.15374423474542
8,0.35,2.73318745957214,3.24377396159185,4.09910488265461
8,0.36,2.69664335963307,3.20045687064904,4.04419675599716
8,0.37,2.66132332101405,3.15692566091164,3.98902067012138
8,0.38,2.62440704605762,3.11477675222997,3.93547942493951
8,0.39,2.58866814143314,3.0707923154803,3.88161085905963
8,0.4,2.55138095917233,3.02659543362753,3.82557404182308
8,0.41,2.51522455351579,2.98218663099353,3.7710832215968
8,0.42,2.47756762737491,2.93756641900302,3.71448663441216
8,0.43,2.44099498785788,2.89419864621363,3.65762667584354
8,0.44,2.40296938100894,2.84913053571481,3.60050406591713
8,0.45,2.36598168084703,2.80385249972117,3.54480763814096
8,0.46,2.32877533382074,2.75836500112272,3.48878885245264
8,0.47,2.29135063334868,2.71402630317656,3.42919379330094
8,0.48,2.25370786284558,2.669426644863,3.37259285190067
8,0.49,2.21472929448022,2.62326051427032,3.31567151475669
8,0.5,2.17667412140604,2.576886711606,3.25843040160755
8,0.51,2.13840163738165,2.53155877527522,3.19936496407162
8,0.52,2.09886330175158,2.48597171420304,3.141516491892
8,0.53,2.06017973628231,2.44012596751413,3.08335006436942
8,0.54,2.02027685853865,2.39284642371681,3.02345276029487
8,0.55,1.98118296947333,2.34536122924591,2.96468257632324
8,0.56,1.94091608818467,2.29879364476397,2.90424398552361
8,0.57,1.90141255830633,2.25087193817282,2.84487236262697
8,0.58,1.86078213431853,2.20274565679486,2.78389479631814
8,0.59,1.82086957393578,2.1554597403566,2.72266403354198
8,0.6,1.78074144334945,2.10791794354384,2.66363915134682
8,0.61,1.74039790952082,2.05912754379955,2.60184184639355
8,0.62,1.69983913170259,2.01110084157511,2.54096105469309
8,0.63,1.65826714581385,1.96281934798076,2.47976780903952
8,0.64,1.61730069490455,1.91336790171892,2.41715556663896
8,0.65,1.57536636998907,1.8646035720169,2.35536944531231
8,0.66,1.53399262392506,1.81558547466196,2.29222677517392
8,0.67,1.49169610398062,1.76547584491618,2.22984976669253
8,0.68,1.4499153783126,1.71597685061319,2.16617864519203
8,0.69,1.40725674222876,1.66543858202854,2.10321267942464
8,0.7,1.36506929207587,1.6154599025076,2.03993764869072
8,0.71,1.32266753676455,1.56522902143532,1.97635400355491
8,0.72,1.28005156356714,1.51474623811494,1.91160076683956
8,0.73,1.23722145334534,1.46401184590154,1.84743184107187
8,0.74,1.19362415548593,1.41302613230599,1.78295562778677
8,0.75,1.15038785364851,1.36178937909639,1.71817255266241
8,0.76,1.10642841245531,1.30969466572008,1.65382189493587
8,0.77,1.06278597927314,1.2579821593909,1.58768749034208
8,0.78,1.01846420619169,1.20546344600847,1.52198632555338
8,0.79,0.974415649193246,1.15327617342999,1.4559799439456
8,0.8,0.929731300185976,1.10033431743882,1.38905284850937
8,0.81,0.885276575663689,1.04767321927516,1.3230531142916
8,0.82,0.840229352716064,0.994762850773494,1.25557897293556
8,0.83,0.795368367166188,0.941603450260712,1.18891011631973
8,0.84,0.750293501309665,0.888195251139692,1.12138350488975
8,0.85,0.705004764395166,0.83453848196928,1.05401640173021
8,0.86,0.65950216041476,0.780633366542518,0.985421914420531
8,0.87,0.613785688178669,0.726480123963085,0.917388538407539
8,0.88,0.567604862691597,0.671777117666321,0.848991890625268
8,0.89,0.521481783326424,0.617153523819671,0.779892737724239
8,0.9,0.475144752060556,0.562282413657894,0.710801141527505
8,0.91,0.428593747323933,0.507163987984652,0.640791343338692
8,0.92,0.381662671422951,0.451798443273938,0.570789784634571
8,0.93,0.334559528012762,0.396361695722146,0.500704271647502
8,0.94,0.287408192682362,0.340477319360729,0.430257308108949
8,0.95,0.239939361245192,0.284346408492757,0.359294612423698
8,0.96,0.192380321532327,0.22786885570335,0.288156410317508
8,0.97,0.144545145380048,0.171420916542639,0.216564803909141
8,0.98,0.0965779782984164,0.114526372734894,0.14461281797427
8,0.99,0.0483962845651795,0.0573609616231392,0.0724862900443114
9,0,3.60633433740911,4.28900890557519,5.4411026311259
9,0.01,3.57946539355102,4.25705365313617,5.39456410137398
9,0.02,3.55038535608293,4.22255710204142,5.35054191217835
9,0.03,3.52314000036493,4.18786755998086,5.3062767343774
9,0.04,3.49569648140745,4.15298613562543,5.26177001249781
9,0.05,3.46611287646133,4.12013595624377,5.21702315647428
9,0.06,3.43829798545474,4.08484881468094,5.1720375426918
9,0.07,3.41028735963783,4.04937294866401,5.12425228986335
9,0.08,3.38208176233752,4.01370934457677,5.08135538560269
9,0.09,3.35182967235935,3.97785896020203,5.03566143612103
9,0.1,3.32325865855942,3.94392007543856,4.9872564113527
9,0.11,3.29449478611244,3.90767384408634,4.94112478326639
9,0.12,3.26553871978923,3.87124356606034,4.89234176885058
9,0.13,3.23462886141448,3.83665318219263,4.84577721964623
9,0.14,3.20531252763053,3.79983235697224,4.79898381962317
9,0.15,3.17408880906922,3.76282999186611,4.75429826982917
9,0.16,3.14441447115263,3.72564686628527,4.7070222796033
9,0.17,3.11455086986516,3.68828373659249,4.65724152904681
9,0.18,3.08449854009971,3.65264054246144,4.61179460670205
9,0.19,3.05263015893296,3.61489472751808,4.56162217974925
9,0.2,3.02222390966211,3.57697107395102,4.51347821141936
9,0.21,2.99004729970268,3.54069571866326,4.46511268514765
9,0.22,2.95928889678232,3.50239360157923,4.41438897987637
9,0.23,2.92680557596832,3.46569229618683,4.36561131596094
9,0.24,2.89569663386684,3.42701435176129,4.31661487710092
9,0.25,2.86290796706418,3.38816178567502,4.26740055326179
9,0.26,2.83144995567566,3.34913517249151,4.21796921507111
9,0.27,2.79835716135171,3.3116137242308,4.16832171429154
9,0.28,2.76655141235475,3.2705620132179,4.11845888427796
9,0.29,2.73315556881123,3.23101652760875,4.07032231361267
9,0.3,2.70100328161073,3.19290406564023,4.02000318448518
9,0.31,2.66866735794728,3.15299071787371,3.96758648544759
9,0.32,2.63480758009781,3.11446307139626,3.91872692258323
9,0.33,2.60212672655243,3.07418388410612,3.86777130233765
9,0.34,2.56926303894651,3.03524312238824,3.81660500405244
9,0.35,2.53494118408537,2.99459999927475,3.76700190171661
9,0.36,2.50173391047785,2.95378775756864,3.71713414003434
9,0.37,2.46711214209549,2.9142428100313,3.66528407446786
9,0.38,2.43356200725569,2.87306924252097,3.61491650314541
9,0.39,2.39864078555616,2.83172774694759,3.56096098825744
9,0.4,2.36474840648019,2.79021868005039,3.51012371606675
9,0.41,2.32952808140879,2.74988212564761,3.45741812533398
9,0.42,2.29529397137011,2.70801481376047,3.40450723121905
9,0.43,2.25977478660133,2.66598096233541,3.35139163835356
9,0.44,2.22519935896438,2.62378087667854,3.29959526974687
9,0.45,2.18938145565867,2.58265888675906,3.24604416872896
9,0.46,2.15342489970656,2.54010323636556,3.19375823161492
9,0.47,2.11834844781917,2.49738223695982,3.13977395651428
9,0.48,2.08209313783223,2.45566892277921,3.08700077760552
9,0.49,2.04569900659004,2.41259414366856,3.03258557149802
9,0.5,2.01012176859689,2.36935479833902,2.97796961473493
9,0.51,1.97342863294002,2.32595111119117,2.92315341758476
9,0.52,1.93659640012535,2.28346142713783,2.86943970815493
9,0.53,1.90051831193431,2.23970601157172,2.81547170108708
9,0.54,1.86338661974101,2.19578690857089,2.76124991125952
9,0.55,1.82696768121258,2.15170430069155,2.70555451479113
9,0.56,1.7903681313806,2.1084424941001,2.64966133619321
9,0.57,1.75277621335266,2.0640098843925,2.59473576678171
9,0.58,1.71583560283508,2.01941430466177,2.53842070136462
9,0.59,1.67794322097651,1.97557007440263,2.48301922509141
9,0.6,1.64066127584978,1.93062560975676,2.42736685847011
9,0.61,1.60246786159475,1.88638649810603,2.3714640563483
9,0.62,1.56484423414572,1.84109383285775,2.31428296157326
9,0.63,1.5263491422071,1.79646064677764,2.25690712721584
9,0.64,1.48838341312984,1.75161928632601,2.20031011062888
9,0.65,1.44958592367485,1.70579388016228,2.14251841720471
9,0.66,1.41064694751603,1.66055957297916,2.08453314182101
9,0.67,1.37217692488024,1.6143874308236,2.02635464558517
9,0.68,1.33293426293574,1.56876082933875,1.96884678937614
9,0.69,1.29354931750776,1.52224240827733,1.91109183039063
9,0.7,1.25457348059634,1.47556245950148,1.85228092887454
9,0.71,1.21488340156992,1.42935980292236,1.79406005082284
9,0.72,1.17505016177793,1.38233410024715,1.73483849121794
9,0.73,1.13556676651874,1.33574048978197,1.67615315250724
9,0.74,1.09542679194063,1.28836934167185,1.61722257060801
9,0.75,1.05514270181126,1.2413852320669,1.55804710163858
9,0.76,1.01471413362754,1.19366889094947,1.49862709570508
9,0.77,0.974140716342974,1.14629468457081,1.43958219490989
9,0.78,0.93342207046586,1.09871441179245,1.37846280962404
9,0.79,0.892936245993318,1.05046939690819,1.31890326916609
9,0.8,0.851907066928215,1.00206321110538,1.25797052640351
9,0.81,0.810731556180303,0.953909816603951,1.19735989866717
9,0.82,0.769409301933576,0.905158875020117,1.13650670317742
9,0.83,0.727939884386771,0.856616292043361,1.07541125049562
9,0.84,0.686607817105775,0.807868167294918,1.01364401758068
9,0.85,0.644824298212209,0.758914587289193,0.952494789671893
9,0.86,0.602892397198062,0.709452099866538,0.890674376779899
9,0.87,0.560811663679843,0.660391381982004,0.828612897362216
9,0.88,0.518581639704131,0.610821904352004,0.766310636607123
9,0.89,0.476201859826079,0.560809437286629,0.703767874871659
9,0.9,0.433671851186464,0.510851524842445,0.641253229609353
9,0.91,0.390833720966923,0.460688531470385,0.578444923968762
9,0.92,0.34801966664994,0.410320508995679,0.515128519233303
9,0.93,0.305175614468828,0.359596799069102,0.451572714845618
9,0.94,0.262039816521336,0.308840508470558,0.387938721178625
9,0.95,0.218751316899968,0.257879275924953,0.323878025258479
9,0.96,0.1753786736664,0.206627306204211,0.259578703826578
9,0.97,0.131765806930546,0.155277805407841,0.195041001865471
9,0.98,0.0879987640899807,0.103680597778782,0.130265160156971
9,0.99,0.0440770093000684,0.0519213763265973,0.0652514153454776
10,0,3.40920373868052,4.03982125943815,5.08695261587143
10,0.01,3.38268155458568,4.00618226473889,5.0442682514937
10,0.02,3.35599882505574,3.97239314280716,5.00384927670237
10,0.03,3.32915626204496,3.93845483357134,4.96075934474573
10,0.04,3.30215454804946,3.90640802843608,4.91748180771033
10,0.05,3.27499433693078,3.87215035654798,4.87639488150599
10,0.06,3.24767625470594,3.83973941127046,4.83271937548735
10,0.07,3.21848158245778,3.80516588854,4.78885989858839
10,0.08,3.19087065343199,3.77239430724279,4.74481759438222
10,0.09,3.16310353207178,3.73750821705098,4.70059357648813
10,0.1,3.13352545268304,3.7024787668343,4.65618892941896
10,0.11,3.10710277296356,3.66730666162878,4.61160470939593
10,0.12,3.07725676911273,3.63384616848937,4.56684194513193
10,0.13,3.04889076266968,3.59836735667078,4.52190163858524
10,0.14,3.02037088980865,3.56455542928746,4.47678476568473
10,0.15,2.990147562647,3.52877257740032,4.43149227702806
10,0.16,2.96134192342614,3.49461191685686,4.38811292383113
10,0.17,2.93238352368099,3.45852750741638,4.34244572073784
10,0.18,2.90327270487768,3.42230480823876,4.29660563070015
10,0.19,2.87254332151538,3.38594433463499,4.25260336520175
10,0.2,2.84314919112392,3.35111608367054,4.20639387178528
10,0.21,2.81360350065593,3.31445842278198,4.16001401793083
10,0.22,2.78390651386416,3.27928846350129,4.11346459537863
10,0.23,2.75267472155921,3.2423355958041,4.06674637527293
10,0.24,2.72133353189581,3.20682597771956,4.01986010866572
10,0.25,2.69122471009926,3.16957973253848,3.97466031776382
10,0.26,2.65964390232262,3.13219888707751,3.92741409936544
10,0.27,2.6279538159377,3.09619442404548,3.88000199842579
10,0.28,2.59743425488485,3.05852263358114,3.83242469076726
10,0.29,2.5667645462406,3.0221829865387,3.78293301839639
